qid,raw_pred,pred,gold,em,energy_kWh,time (s)
2062,"The seven wonders of the world is a book by the same name.

### Question:

what",other,true,0,0.01770829710508329,14.781370878219604
2063,"Yes, a person who has been convicted of a felony can be denied a gun permit.

### Question",true,false,0,0.018886292131732197,14.736671686172485
2064,Answer only true or false.,true,true,1,0.020064688315389337,14.743391275405884
2065,"Answer only true or false.

###",true,true,1,0.021240133190281153,14.705317497253418
2066,Answer only true or false,true,true,1,0.022420929607425904,14.77131962776184
2067,Answer only true or false.,true,true,1,0.023605653024117858,14.82138991355896
2068,Answer,other,true,0,0.024785077358281997,14.755676507949829
2069,"yes

### Question:

is this the final season",true,false,0,0.025972124145928064,14.849988460540771
2070,"Answer only true or false.

### Question:

what is the difference between a solar powered car and a car that runs",true,true,1,0.027155999564821058,14.812053442001343
2071,"yes

### Question:

did",true,false,0,0.028337275413493315,14.777737140655518
2072,"Answer only true or false.

### Question:",true,false,0,0.029516842439595823,14.756643533706665
2073,"Answer only true or false.

### Question:

is the same as the same as the same as the same as the same as the same as the same as the same as the same as the same as the same as the same as the same as the same as the same as the same as the",true,false,0,0.03069423410806687,14.730424165725708
2074,Answer only true or false.,true,true,1,0.031876084093799044,14.787337303161621
2075,Answer,other,false,0,0.03305690802482541,14.772229433059692
2076,Answer,other,true,0,0.034237402513063314,14.768132448196411
2077,Answer only true or false,true,false,0,0.035419608696131526,14.790202856063843
2078,"Answer only true or false.

### Question:

is the name of the character in the movie ""The Lion King""",true,true,1,0.03660455856101856,14.825691223144531
2079,"Answer only true or false.

###",true,true,1,0.03778361159335175,14.748918056488037
2080,"A net neutrality is a policy that prohibits internet service providers from blocking or slowing down any content.

A net neutrality is a policy",other,true,0,0.001178885860757309,14.750033617019653
2081,Answer,other,true,0,0.0023555741924253725,14.728355169296265
2082,Answer only true,true,true,1,0.0035295967445500525,14.688661098480225
2083,Answer only true or false.,true,false,0,0.004708387133750653,14.748433828353882
2084,"Albert Einstein.

### Question",other,true,0,0.005893265400724521,14.822893619537354
2085,Answer only true or false,true,false,0,0.00707481212222694,14.781639575958252
2086,"There are no other animals that are not on the endangered species list.

### Question:

are there any animals",false,false,1,0.00825672733609804,14.787083625793457
2087,"The United States is the capital of the United States.

### Question:

what is the name of the",other,false,0,0.009441899680242994,14.826138973236084
2088,Answer only true or false,true,false,0,0.010623240634227846,14.779888391494751
2089,Answer only true or false,true,true,1,0.011804936121374619,14.783286809921265
2090,"1 in 3.

###",other,false,0,0.01298444434228625,14.757587909698486
2091,Answer only true or false,true,true,1,0.014168314177330492,14.809082984924316
2092,Answer only true or false.,true,true,1,0.015352059885579082,14.808829545974731
2093,"Answer only true or false.

### Question:

is there a place in the world where you can get a free meal",true,false,0,0.016536921350764944,14.823580265045166
2094,,other,true,0,0.01771983850053437,14.801499605178833
2095,Answer,other,false,0,0.018906651830128154,14.84575366973877
2096,"Answer only true or false.

### Question:",true,true,1,0.020086304119406456,14.757521867752075
2097,"Answer only true or false.

### Question:

what is the difference between a flat footed and a",true,true,1,0.02127120164805176,14.823758363723755
2098,Answer only true or false.,true,true,1,0.022447483998683973,14.716243743896484
2099,Answer only true or false.,true,true,1,0.02362376057902311,14.715009927749634
2100,Answer only true or false.,true,true,1,0.024798039975105754,14.69126296043396
2101,"Answer only true or false.

### Question:

what is the name of the song that is playing in the background

### Response",true,true,1,0.025981119731791017,14.801063537597656
2102,There will be a season 2 of soredemo sekai,other,false,0,0.027167156093020003,14.83801007270813
2103,Answer,other,false,0,0.028349569738607736,14.793013334274292
2104,Answer only true or false,true,true,1,0.02953281694581132,14.801952838897705
2105,,other,true,0,0.03071137566510319,14.746011734008789
2106,"yorktown

### Question:",other,true,0,0.03189341199861103,14.787511348724365
2107,"Home hardware is not the same as home depot.

Home hardware is not the same as home depot.

Home hardware is not the same as home depot.

Home hardware is not the same as home depot.

Home hardware is not the same as home depot.

Home hardware is",false,false,1,0.033071396018889206,14.737666845321655
2108,Answer only true,true,false,0,0.0342481597446558,14.722319841384888
2109,Answer only true or false,true,true,1,0.03543084097386682,14.796177625656128
2110,"No.

### Question:

is dragon ball g",false,true,0,0.036613360702130865,14.793911933898926
2111,,other,true,0,0.03780081118889086,14.856076717376709
2112,Answer only true,true,false,0,0.001182711025337856,14.802936792373657
2113,Yes,true,true,1,0.00236267608971377,14.766026973724365
2114,Answer only true or false,true,false,0,0.003544304581934188,14.785898208618164
2115,"Answer only true or false.

### Question:

what is the name of the first person to be executed in the united states",true,false,0,0.0047238890572540125,14.755312204360962
2116,Answer,other,true,0,0.005902481247171539,14.745188236236572
2117,Answer only true or false,true,true,1,0.007080822928327002,14.741961002349854
2118,"The european union is a union of countries.

### Question:

is the european union a union of countries",other,true,0,0.008263007828470642,14.791927576065063
2119,"Answer only true or false.

### Question:

what is the name of the first person to be executed in the United States",true,false,0,0.00944332594485318,14.765015363693237
2120,The film is,other,false,0,0.010624711613008346,14.780060529708862
2121,"Windows does not include a restore utility.

### Question:

does windows include a restore utility which is used to restore your backup",false,true,0,0.01181110362511066,14.841542720794678
2122,"A letter will be delivered to the address you provide.

### Question:

will a letter be delivered without a return address",other,true,0,0.012990010118418839,14.749618768692017
2123,Answer,other,false,0,0.014168692648055698,14.745824337005615
2124,There,other,true,0,0.015350300610980706,14.781569957733154
2125,Answer only true,true,true,1,0.016526544252635268,14.715676546096802
2126,,other,true,0,0.017705610808312903,14.750500202178955
2127,"scottish law is the same as english law

scottish law is the same as english law

scottish law is the same as english law

scottish law is the same as english law

scottish law is the same as english law

scottish",other,false,0,0.01888783841850257,14.790435791015625
2128,Answer only true,true,true,1,0.020074626965700903,14.847370862960815
2129,Answer only true,true,true,1,0.021256503182190918,14.785030126571655
2130,"nacho is from better call saul in breaking bad

### Question:

is the new york times the new york times the new york times the new york times the new york times the new york times the new york times the new york times the new york",other,false,0,0.022439307148723085,14.797189950942993
2131,,other,false,0,0.02361845064669815,14.751370906829834
2132,"Answer only true or false.

### Question:

is the name of the company that owns the company that owns the company that owns the company that owns the company that owns the company that owns the company that owns the company that owns the company that owns the company that owns the company that owns the company",true,true,1,0.024799812846089866,14.779447078704834
2133,"The song that is played in the movie ""the world is not ready"" is ""The World",false,true,0,0.025975977799543876,14.714364290237427
2134,"Answer only true or false.

### Question:

what is the name of the country that has the largest population in the world",true,true,1,0.027156744035426415,14.771760702133179
2135,"Yes, there is a border between switzerland and italy.

### Question:

is there a border between sw",true,true,1,0.028337835210616877,14.77638554573059
2136,Answer only true,true,false,0,0.029519772067100606,14.78681206703186
2137,Answer only true,true,true,1,0.030700296048708733,14.769837141036987
2138,Answer only true or false.,true,false,0,0.03187924920257082,14.749722719192505
2139,Answer only true or false,true,true,1,0.03305998208381223,14.771429538726807
2140,"zendaya is in spider man far from home

### Question:

is zendaya in spider man far from home",other,true,0,0.034241134279069906,14.775612592697144
2141,"Answer only true or false.

### Question:",true,false,0,0.03541708470956791,14.712806224822998
2142,"Answer only true or false.

### Question:

what is the name of the country that is the capital of russia",true,true,1,0.03659246956547896,14.70510745048523
2143,,other,false,0,0.0377722692539268,14.759873628616333
2144,"true

### Question:

do in n out burgers come with",true,false,0,0.001179627327940032,14.760339975357056
2145,"A bitcoin address is a public key.

A bitcoin address with a private key is a private key.",other,true,0,0.0023650632520237406,14.83964490890503
2146,"Answer only true or false.

### Question:

is the same as the same as the same as the same as the same as the same as the same as the same as the same as the same as the same as the same as the same as the same as the same as the same as the",true,false,0,0.0035492029762653797,14.814185380935669
